0.232323,1,0.666667,0.333333,0.655172,0.2,0.2,0.2,0.2,0.2,0.2,0.35351,0.289626,0.216228,0.387227,0.225853,0.254574,0.009567,0.005938,0.01116,0.016103,0.011723,0.037831,0
0.10101,1,0.333333,0.666667,0.12069,0.2,0.2,0.2,0,0,0,0.151528,0.067312,0.086345,0.160138,0.080648,0.135674,0.00229,0,0,0,0,0,0
0.050505,0,0.166667,0.666667,0.051724,0.1,0.1,0.1,0,0.1,0.1,0.146864,0.066961,0.086345,0.160138,0.081016,0.152067,0.000893,0,0,0.000597,0.042761,0.00123,1
0.161616,0,0.166667,0.333333,0.258621,0.2,0.2,0.2,0.2,0.4,0.1,0.219874,0.142522,0.102406,0.18764,0.102859,0.138914,0.011448,0.000831,0.00279,0,0.008452,0,0
0.10101,1,0.166667,0.666667,0.103448,0.2,0.2,0.2,0.2,0.2,0.1,0.153674,0.074617,0.091441,0.168569,0.089516,0.135973,0.00141,0.000594,0,0.000525,0.000781,0.023503,0
0,0,0.166667,0.333333,0.362069,0.6,0.5,0.4,0.4,0.4,0.2,0.152487,0.072383,0.089774,0.16765,0.088284,0.142673,0,0,0.002232,0,0.000842,0.000626,0
0.161616,1,0.333333,0.666667,0.103448,0.1,0.1,0.1,0.2,0.2,0.2,0.146886,0.065252,0.100404,0.182672,0.104841,0.158071,0,0.016094,0.001674,0.00139,0.002117,0.005675,1
0.464646,1,0.333333,0.666667,0.327586,0.2,0.2,0.2,0.2,0.2,0.2,0.391796,0.33478,0.245717,0.43756,0.378759,0.411287,0.011742,0.007114,0.011758,0.017519,0.025722,0.021424,0
0,0,0.333333,0.666667,0.103448,0.2,0.2,0.2,0.2,0.2,0.4,0.161513,0.07406,0.091424,0.169171,0.090692,0.143702,0.002628,0.000676,0.000532,0.001337,0,0.002347,1
0.070707,0,0.333333,0.666667,0.189655,0.4,0.2,0.2,0.2,0.2,0.4,0.216635,0.128193,0.123269,0.223582,0.154468,0.20122,0.003434,0.002378,0.00279,0.016103,0,0.009458,1
0.292929,0,0.166667,0.666667,0.413793,0.2,0.2,0.2,0.2,0.2,0.2,0.201644,0.127395,0.117332,0.210663,0.136157,0.188046,0.003434,0.001781,0.003348,0.004831,0.007034,0.005675,0
0.171717,0,0.166667,0.666667,0.189655,0.2,0.2,0.2,0.2,0.2,0.2,0.283122,0.211439,0.166722,0.288748,0.217982,0.258506,0.008586,0.004156,0.00558,0.008052,0.014067,0.009717,0
0.070707,1,0.333333,0.666667,0.017241,0.1,0.1,0.1,0.2,0.2,0.1,0.14956,0.069516,0.091839,0.163514,0.083584,0.139117,0.003976,0.005949,0.003332,0.000035,0.008991,0.01075,0
0.20202,0,0.166667,0.666667,0.155172,0.3,0.1,0.4,0.2,0.2,0.1,0.146519,0.067032,0.086814,0.160943,0.081496,0.136212,0.000979,0,0,0,0.001404,0,0
0.191919,1,0.5,0.666667,0.103448,0.3,0,0,0,0,0,0.146519,0.06622,0.086345,0.160138,0.080648,0.135674,0,0,0,0,0,0,0
0.272727,0,0.166667,0.333333,0.224138,0.3,0,0,0.1,0.1,0.1,0.146519,0.06622,0.086345,0.176655,0.08969,0.152715,0,0,0.019569,0.014684,0.044452,0.00227,0
0.070707,0,0.333333,0.666667,0.051724,0.3,0,0,0.1,0.4,0.4,0.145226,0.064834,0.085544,0.176104,0.096984,0.153006,0,0.000002,0.021149,0,0.013807,0,1
0.161616,1,0.333333,0.333333,0.206897,0.2,0.2,0.2,0.2,0.2,0.2,0.299057,0.230498,0.180318,0.274494,0.198187,0.244674,0.007507,0.00375,0.004272,0.005747,0.009282,0.007561,0
0.070707,1,0.333333,0.666667,0.068966,0.2,0.2,0.2,0.2,0.2,0.2,0.186435,0.108634,0.110672,0.201356,0.123117,0.175254,0.002404,0.001247,0.002181,0.002415,0.007793,0,0
0.070707,1,0.5,0.666667,0.017241,0.2,0.2,0.1,0.1,0,0,0.180136,0.103612,0.09495,0.160137,0.080647,0.135673,0.002747,0.009306,0,0,0,0,0
0.232323,1,0.5,0.333333,0.103448,0.1,0.1,0.1,0.1,0.1,0.1,0.148643,0.066365,0.088129,0.16239,0.08182,0.135962,0.000174,0.00193,0.002668,0.001903,0.000753,0.000223,1
0.010101,0,0.333333,0.666667,0.034483,0.2,0.2,0.4,0.2,0.2,0.2,0.158896,0.081365,0.095222,0.175462,0.097108,0.135674,0.002518,0.000534,0.000558,0.000535,0.004689,0,0
0.111111,1,0.333333,0.666667,0.034483,0.2,0.2,0.2,0.2,0.2,0.2,0.18089,0.103207,0.107048,0.164182,0.084917,0.140283,0.002633,0.000712,0.001116,0.00161,0.002082,0.113493,0
0.191919,1,0.166667,0.666667,0.086207,0,0,0,0,0,0,0.148494,0.069985,0.087085,0.179765,0.081958,0.136178,0.004541,0.0008,0.023253,0.002127,0.001315,0.005495,0
0.40404,1,0.833333,0.333333,0.362069,0.2,0.2,0.2,0.2,0.2,0.2,0.445704,0.391646,0.27547,0.387029,0.313606,0.35154,0.017171,0.008312,0.010044,0.013688,0.021101,0.0157,0
0.040404,0,0.333333,0.333333,0.206897,0.2,0.2,0.2,0.2,0.2,0.2,0.188151,0.089052,0.100094,0.180812,0.099684,0.153299,0.001654,0.000848,0.001444,0.00161,0.001653,0.001322,0
0.070707,0,0.5,0.333333,0.258621,0.2,0.2,0.2,0.2,0.2,0.2,0.218253,0.142971,0.130951,0.235865,0.1556,0.205215,0.003434,0.001739,0.003348,0.008892,0.007034,0.011728,0
0.010101,1,0.166667,0.666667,0.137931,0.4,0.2,0.2,0.2,0.2,0.2,0.159825,0.081479,0.095794,0.177186,0.099332,0.153277,0.001832,0.001009,0.001674,0.00161,0.002345,0.000946,1
0.020202,1,0.333333,0.333333,0.293103,0.2,0.2,0.2,0,0,0,0.151882,0.06969,0.086345,0.160138,0.080648,0.135674,0.001153,0,0,0,0,0,1
0.111111,0,0.166667,0.333333,0.258621,0.2,0.2,0.2,0.1,0.2,0.2,0.185001,0.108723,0.112257,0.171849,0.093763,0.148489,0.00229,0.0019,0.041775,0.00161,0.002949,0.001892,0
0.040404,0,0.333333,0.333333,0.224138,0.2,0.2,0.2,0.2,0.2,0.2,0.189857,0.111208,0.111786,0.173546,0.100028,0.153805,0.002316,0.001844,0.003481,0.017713,0.002131,0.005675,0
0.242424,1,0.333333,0.666667,0.327586,0,0,0,0,0,0,0.146519,0.067235,0.086169,0.159836,0.082314,0.139321,0.001224,0.00019,0,0.003221,0.009514,0.005675,0
0.141414,1,0.333333,0.333333,0.327586,0.1,0.1,0.1,0.1,0.2,0.1,0.174939,0.069544,0.087473,0.167444,0.085599,0.136499,0.004012,0.001221,0.008656,0,0.002152,0.041992,0
0.131313,0,0.166667,0.666667,0.189655,0.2,0.2,0.2,0.2,0.2,0.2,0.220644,0.141892,0.128164,0.222695,0.151198,0.203784,0.005724,0.00358,0.008928,0.009662,0.014067,0.005675,0
0.151515,1,0.333333,0.666667,0.051724,0.2,0.2,0.2,0.2,0.2,0.2,0.181564,0.089019,0.098052,0.177972,0.093303,0.135674,0.001577,0.00091,0.001116,0.000411,0,0,0
0.171717,1,0.333333,0.666667,0.068966,0.1,0.1,0.1,0.1,0.1,0.1,0.14916,0.066367,0.087504,0.161105,0.081239,0.136203,0.000176,0.001256,0.001146,0.00096,0.001381,0.002109,0
0.494949,0,0.166667,0.666667,0.224138,0.2,0.2,0.2,0.2,0.2,0.2,0.175085,0.096881,0.090409,0.171654,0.097209,0.154776,0.005724,0.002969,0.00558,0.008052,0.011723,0.015132,0
0.151515,1,0.166667,0.333333,0.206897,0.1,0.1,0.1,0.1,0.1,0.1,0.148603,0.068796,0.092985,0.162827,0.084419,0.143683,0.003113,0.008906,0.003186,0.006124,0.020892,0,1
0.262626,1,0.333333,0.666667,0.189655,0.2,0.2,0.2,0.2,0.2,0.2,0.199356,0.113659,0.143659,0.249491,0.16638,0.210857,0.00207,0.041302,0.003226,0.00433,0.007062,0.005241,0
0.090909,1,0.166667,0.333333,0.12069,0.2,0.2,0.2,0.2,0.2,0.2,0.240497,0.169026,0.144621,0.256643,0.180015,0.227955,0.009158,0.003147,0.004023,0.005636,0.009612,0.005675,0
0.040404,0,0.166667,0.666667,0.155172,0.2,0.2,0.2,0.2,0.2,0.2,0.156949,0.075445,0.091074,0.165011,0.086194,0.135674,0.001488,0.000614,0,0.001932,0,0,0
0.191919,1,0.333333,0.333333,0.155172,0,0,0,0,0,0,0.184116,0.06622,0.086345,0.160138,0.088221,0.154715,0,0,0,0.012298,0.049671,0,0
0.20202,1,0.333333,0.666667,0.103448,0.2,0.2,0.2,0.2,0.2,0.2,0.169801,0.089761,0.100515,0.185638,0.10823,0.1612,0.00229,0.001069,0.002232,0.002415,0.002417,0.002253,0
0.040404,0,0.333333,0.666667,0.051724,0.3,0.1,0.1,0.1,0.1,0.1,0.1465,0.067012,0.085994,0.161606,0.080445,0.136225,0.003434,0,0.003348,0,0.004689,0.001892,0
0.151515,1,0.333333,0.666667,0.103448,0.3,0.1,0.1,0,0,0.1,0.146519,0.067662,0.086345,0.160138,0.080648,0.13815,0.001739,0,0,0,0.006459,0.001827,1
0.242424,1,0.333333,0.666667,0.241379,0.2,0.2,0.2,0.2,0.2,0.2,0.39236,0.308381,0.214287,0.423193,0.126403,0.212955,0.00704,0.003702,0.089282,0.001486,0.164277,0.023644,0
0.282828,0,0.166667,0.333333,0.603448,0.2,0.2,0.2,0.2,0.2,0.2,0.342964,0.281571,0.314582,0.379368,0.299249,0.337702,0.011462,0.005047,0.01676,0.016105,0.018749,0.014421,0
0.080808,0,0.5,0.333333,0.310345,0.2,0.2,0.2,0.2,0.2,0.2,0.229483,0.152923,0.134999,0.213725,0.126954,0.178161,0.004579,0.001559,0.002802,0.002417,0.003261,0.002635,1
0.020202,1,0.166667,0.333333,0.12069,0.2,0.2,0.2,0.2,0.2,0.2,0.173505,0.095322,0.103335,0.189405,0.111356,0.163195,0.002061,0.001128,0.001982,0.002415,0.002579,0.004736,0
0.050505,1,0.5,0.333333,0.12069,0.3,0.4,0.4,0.2,0.2,0.2,0.175347,0.099192,0.104961,0.194079,0.118441,0.171923,0.003434,0,0.003348,0.004831,0.007034,0.009458,0
0.010101,0,0.333333,0.333333,0.206897,0.3,0.4,0.2,0.2,0.5,0.4,0.16257,0.082884,0.096591,0.180244,0.101194,0.154401,0,0.000831,0.003348,0,0.001407,0,1
0.151515,1,0.166667,0.666667,0.086207,0.1,0.1,0.1,0.2,0.2,0.2,0.148872,0.069883,0.092224,0.168311,0.08493,0.138064,0.004418,0.006358,0.001116,0.000161,0.002345,0.005402,0
0.060606,1,0.333333,0.333333,0.431034,0.2,0.2,0.2,0.2,0.2,0.2,0.204838,0.130063,0.100248,0.184468,0.107013,0.150752,0.004007,0.001187,0.002232,0.002415,0.002345,0.001892,0
0.252525,1,0.333333,0.666667,0.396552,0.3,0,0,0,0,0,0.146519,0.06622,0.086345,0.160138,0.080648,0.135674,0,0,0,0,0,0,1
0.040404,1,0.333333,0.666667,0.068966,0.5,0.4,0.2,0.2,0.2,0.2,0.205701,0.128016,0.114351,0.207559,0.116369,0.168729,0,0.001242,0.001629,0.001879,0.002835,0.003112,0
0.040404,1,0.333333,0.666667,0.068966,1,0.9,0.8,0.7,0.6,0.5,0.179832,0.101431,0.106241,0.194402,0.11558,0.16656,0,0,0.001116,0,0,0.005675,1
0.040404,1,0.5,0.333333,0.448276,0.1,0.1,0.1,0.1,0.1,0.1,0.157832,0.085174,0.089142,0.174142,0.088617,0.138048,0.022874,0.003025,0.016592,0.012942,0.006194,0.013284,0
0.141414,1,0.166667,0.333333,0.293103,0.3,0,0,0,0,0,0.146519,0.06622,0.086345,0.160138,0.080648,0.135674,0,0,0,0,0,0,1
0.383838,0,0.5,0.333333,0.482759,0.2,0.2,0.2,0.2,0.2,0.2,0.396808,0.333691,0.242491,0.427889,0.363854,0.389679,0.013737,0.007719,0.013392,0.019324,0.024069,0.018537,0
0.070707,1,0.166667,0.666667,0.034483,0.2,0.2,0.2,0.2,0.2,0.2,0.214677,0.135766,0.118083,0.195596,0.126493,0.178015,0.003677,0.00095,0.001067,0.064412,0.00422,0.003216,1
0.070707,0,0.5,0.333333,0.344828,0.2,0.2,0.2,0.2,0.2,0.1,0.213784,0.139848,0.119458,0.218985,0.101541,0.13756,0.003443,0.001781,0.00558,0.016103,0.004921,0,1
0.161616,1,0.5,0.666667,0.362069,0.2,0.2,0.2,0.2,0.2,0.2,0.215359,0.129255,0.132318,0.244341,0.17752,0.226507,0.005724,0.011875,0.008928,0.016103,0.011723,0.007566,0
0.131313,0,0.333333,0.333333,0.465517,0.2,0.2,0.2,0.2,0.2,0.2,0.217965,0.144457,0.132533,0.241118,0.168579,0.225155,0.003434,0.001817,0.003617,0.006866,0.029072,0,0
0.444444,1,0.166667,0.666667,0.241379,0.3,0.4,0.4,0.2,0.2,0.2,0.26275,0.191922,0.157117,0.285405,0.220754,0.259119,0.005407,0,0.006997,0.019324,0.038237,0.009458,0
0.040404,1,0.5,0.333333,0.017241,0.2,0.2,0.2,0.2,0.1,0.2,0.166742,0.095953,0.099482,0.160138,0.08073,0.153724,0.010303,0.000895,0,0.000134,0.04689,0.001135,0
0.353535,1,0.333333,0.333333,0.224138,0.2,0.2,0.1,0.1,0,0,0.15498,0.071787,0.087057,0.160138,0.080648,0.135674,0.001335,0.00077,0,0,0,0.00084,0
0.161616,1,0.166667,0.666667,0.068966,0.2,0.2,0.2,0.1,0.2,0.2,0.153639,0.072038,0.08835,0.190763,0.105253,0.158407,0.001242,0.000594,0.03629,0.001647,0.023445,0.009458,0
0.20202,1,0.166667,0.333333,0.293103,0.1,0.1,0.4,0.4,0.1,0.1,0.148608,0.070688,0.088796,0.160138,0.089876,0.140936,0.005111,0,0,0.014986,0.013727,0.018613,0
0.262626,0,0.333333,0.666667,0.103448,0.2,0.2,0.2,0.2,0.2,0.2,0.274275,0.152936,0.094589,0.173412,0.094842,0.23585,0.006869,0.001187,0.001116,0.003221,0.234451,0.189155,0
0.141414,1,0.333333,1,0.568966,0.2,0.2,0.2,0.2,0.2,0.2,0.26931,0.194612,0.16354,0.294687,0.225133,0.269351,0.005463,0.003816,0.005525,0.006541,0.009819,0.009125,0
0.131313,0,0.166667,0.666667,0.068966,0.2,0.2,0.2,0.2,0.2,0.2,0.22834,0.154989,0.139503,0.25151,0.177293,0.207461,0.004007,0.002844,0.003451,0.005069,0.006989,0.0074,0
0.020202,1,0.5,0.666667,0.034483,0.6,0.6,0.5,0.4,0.2,0.2,0.16063,0.080845,0.094515,0.173442,0.094701,0.136815,0,0,0,0.000077,0,0,0
0.020202,1,0.333333,0.333333,0.103448,0.2,0.2,0.4,0.4,0.2,0.2,0.155378,0.078396,0.093606,0.172118,0.093369,0.147433,0.003434,0.000535,0,0.000749,0.001095,0.000917,1
0.343434,0,0.333333,0.333333,0.275862,0.1,0.1,0.1,0.1,0.1,0.1,0.146807,0.066499,0.089954,0.163475,0.082288,0.141234,0.000337,0.00394,0.003972,0.002671,0.014571,0.000615,0
0.010101,0,0.333333,0.333333,0.275862,0.2,0.2,0.1,0.1,0,0.1,0.161756,0.080114,0.096996,0.160138,0.080648,0.151552,0.00229,0.011518,0,0,0.041418,0,1
0.191919,1,0.333333,0.333333,0.344828,0.2,0.1,0.1,0.1,0.2,0.2,0.152697,0.066864,0.087051,0.211505,0.135411,0.186757,0.001145,0.000802,0.060858,0.003543,0.005861,0.004351,0
0.040404,1,0.166667,0.666667,0.051724,0.2,0.2,0.2,0.2,0.2,0.2,0.191239,0.108629,0.107479,0.191948,0.114571,0.167081,0.002924,0.001128,0.001512,0.002093,0.003048,0.002837,0
0.040404,1,0.5,0.333333,0.189655,0.3,0.4,0.4,0.4,0.2,0.2,0.186916,0.108591,0.112489,0.203898,0.12768,0.179213,0,0.002375,0,0.002306,0.007268,0,1
0.161616,0,0.333333,0.333333,0.465517,0.2,0.2,0.2,0.2,0.2,0.2,0.268477,0.196426,0.161196,0.276862,0.202271,0.245527,0.006177,0.002969,0.00558,0.008052,0.011723,0.007566,0
0.343434,1,0.5,0.333333,0.258621,0.2,0.2,0.2,0.2,0.2,0.2,0.184169,0.105693,0.108512,0.195895,0.116757,0.167019,0.00229,0.001187,0.002232,0.001932,0.002813,0.002837,0
0.060606,1,0.333333,0.333333,0.62069,0.2,0.2,0.2,0.2,0.2,0.2,0.162782,0.084794,0.098824,0.183071,0.105378,0.158628,0.001717,0.002078,0.002232,0.00161,0.002345,0.002837,0
0.020202,1,0.5,0.666667,0.293103,0.4,0.4,0.4,0.4,0.4,0.1,0.15661,0.073956,0.091227,0.168204,0.080142,0.136024,0,0.001484,0,0,0.003024,0.001759,0
0.171717,1,0.166667,0.666667,0.137931,0.1,0.1,0.1,0,0.1,0.2,0.156594,0.066409,0.086345,0.160138,0.09773,0.150991,0.000228,0,0,0.027741,0.000799,0.009673,0
0.20202,1,0.166667,0.666667,0.344828,0.1,0.1,0.1,0,0.1,0.1,0.146691,0.072369,0.086235,0.159949,0.104009,0.135674,0.007417,0,0,0.038261,0,0,1
0.010101,1,0.5,0.333333,0.689655,0.4,0.4,0.4,0.4,0.2,0.2,0.148935,0.071403,0.089759,0.165761,0.089518,0.144568,0.003205,0.000594,0,0.004992,0.002579,0,1
0.151515,1,0.333333,0.666667,0.155172,0.2,0.2,0.4,0.1,0.2,0.2,0.161878,0.070725,0.088815,0.190722,0.102943,0.243396,0.002576,0,0.036235,0.003221,0.244919,0.008705,0
0.080808,0,0.5,0.333333,0.413793,0.4,0.2,0.2,0.1,0.1,0,0.179863,0.092474,0.096248,0.161735,0.080644,0.13827,0.001739,0.002989,0.007477,0,0.006783,0.000575,1
0.262626,1,0.333333,0.333333,0.206897,0.2,0.2,0.2,0.2,0.2,0.2,0.253648,0.157514,0.136976,0.248762,0.176202,0.223568,0.004007,0.001988,0.003794,0.006119,0.007737,0.00492,1
0.040404,0,0.333333,0.666667,0.051724,0.2,0.2,0.2,0.2,0.2,0.2,0.152462,0.073563,0.091144,0.168532,0.089516,0.143889,0.001477,0.000768,0.000518,0.000522,0.000809,0.000946,0
0.10101,1,0.333333,0.333333,0.293103,0,0,0,0,0,0,0.150922,0.068623,0.088048,0.162002,0.081332,0.13661,0.002899,0.001842,0.002209,0.001111,0.002443,0.015927,0
0.131313,1,0.166667,1,0.465517,0.3,0.1,0.1,0.1,0.1,0.1,0.146519,0.066961,0.08699,0.160138,0.081422,0.136251,0.000893,0.000698,0,0.001256,0.001505,0,0
0.212121,1,0.333333,0.333333,0.224138,0.1,0.1,0.1,0.1,0.1,0.1,0.192148,0.081104,0.087103,0.163246,0.083079,0.138126,0.017953,0.00082,0.003683,0.003948,0.006396,0,1
0.20202,0,0.5,0.333333,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.15018,0.066591,0.086559,0.164812,0.080648,0.136375,0.000446,0.000232,0.005538,0,0.001829,0.012613,1
0.353535,1,0.333333,0.333333,0.137931,0.3,0.1,0.4,0.1,0.1,0.1,0.146519,0.067006,0.086572,0.160528,0.081059,0.136046,0.001424,0.000001,0.000464,0.00067,0.000975,0.001135,0
0.030303,0,0.166667,0.333333,0.12069,0.1,0.1,0.4,0.1,0.1,0.1,0.155696,0.077509,0.092509,0.162469,0.085944,0.141296,0.002939,0,0.002762,0.008601,0.003517,0,1
0.232323,1,0.5,0.333333,0.293103,0.2,0.2,0.4,0.2,0.2,0.2,0.241333,0.173837,0.146785,0.265896,0.194459,0.240759,0.010875,0,0.004485,0.006952,0.009856,0.00816,1
0.353535,1,0.333333,0.666667,0.310345,0.1,0.4,0.4,0,0,0,0.147099,0.066842,0.086345,0.160138,0.080648,0.135674,0,0,0,0,0,0,0
0.393939,1,0.166667,0.666667,0.327586,0.1,0.1,0.1,0.1,0.1,0.2,0.199723,0.0681,0.088827,0.179422,0.156932,0.291701,0.002268,0.002684,0.022878,0.123994,0.234451,0.014565,0
0.040404,1,0.333333,0.666667,0.172414,0.3,0,0.1,0.1,0.1,0.4,0.146519,0.06622,0.086449,0.160138,0.116403,0.1652,0,0.000113,0,0.058066,0,0.004578,0
0.040404,1,0.5,0.333333,0.258621,0.2,0.2,0.2,0.2,0.2,0.2,0.185851,0.099662,0.106962,0.176913,0.094297,0.148291,0.002862,0.006531,0.00067,0.000805,0.001177,0.000985,0
0.191919,1,0.166667,0.666667,0.086207,0,0,0,0,0,0,0.148447,0.072332,0.08849,0.160133,0.081699,0.138367,0.007372,0.00232,0.000006,0.001715,0.007034,0.002096,0
0.040404,0,0.333333,0.666667,0.068966,0.2,0.2,0.2,0.2,0.2,0.2,0.189369,0.113995,0.112916,0.206864,0.128637,0.180475,0.003102,0.001639,0.003069,0.002427,0.004689,0.002837,0
0.070707,0,0.333333,0.333333,0.327586,0.2,0.2,0.2,0.2,0.2,0.2,0.187,0.104989,0.106073,0.188967,0.105625,0.153439,0.001852,0.00091,0.001158,0.001372,0.001794,0.001186,0
0.30303,0,0.333333,0.666667,0.103448,0.2,0.2,0.2,0.2,0.2,0.2,0.166815,0.308261,0.218714,0.388899,0.316461,0.34937,0.274856,0.005351,0.009541,0.013404,0.019985,0.017122,0
0.171717,1,0.5,0.333333,0.172414,0,0.1,0.1,0.1,0.1,0.2,0.156067,0.07309,0.103045,0.189688,0.09403,0.157193,0.008287,0.01806,0.03501,0.021733,0.028134,0.042736,0
0.141414,0,0.166667,0.666667,0.086207,0.4,0.4,0.4,0.4,0.4,0.2,0.29215,0.21854,0.179904,0.325973,0.241157,0.26521,0,0.008312,0.011214,0,0.011999,0.008544,1
0.353535,1,0.166667,0.333333,0.241379,0,0.1,0.2,0.1,0.1,0.1,0.23028,0.098989,0.144695,0.229215,0.088342,0.164291,0.051514,0.059373,0.081946,0.012494,0.074649,0.02379,1
0.070707,1,0.166667,0.666667,0.137931,0.1,0.1,0.1,0.1,0.1,0.1,0.14734,0.070818,0.088159,0.163234,0.081273,0.137863,0.005545,0.001975,0.003668,0.001014,0.005711,0.00356,0
0.070707,1,0.333333,0.333333,0.37931,0.4,0.2,0.2,0.2,0.2,0.2,0.207233,0.132625,0.125791,0.228311,0.153503,0.20294,0.003549,0.002137,0.003036,0.003865,0.005214,0.007547,0
0.080808,0,0.5,0.333333,0.431034,0.1,0.4,0.1,0.1,0.1,0.1,0.14798,0.066591,0.086559,0.160505,0.082481,0.13651,0,0.000232,0.002176,0.002976,0.004009,0,0
0.323232,0,0.5,0.333333,0.431034,0.2,0.2,0.2,0.2,0.2,0.2,0.347732,0.283282,0.212429,0.374522,0.306502,0.340779,0.009398,0.004806,0.008956,0.013164,0.019673,0.015511,0
0.070707,1,0.333333,0.666667,0.051724,0.4,0.2,0.2,0.2,0.2,0.2,0.186911,0.109162,0.104845,0.197904,0.121249,0.173052,0.002334,0.001187,0.007812,0.002386,0.005864,0.00583,1
0.232323,0,0.333333,0.333333,0.396552,0.1,0.1,0.1,0.1,0.2,0.1,0.151322,0.074813,0.093569,0.166267,0.083578,0.136655,0.010376,0.007812,0.007656,0.003696,0.00256,0.003927,0
0.151515,1,0.333333,0.333333,0.224138,0.2,0.2,0.2,0.1,0.1,0.1,0.192286,0.110237,0.10021,0.170255,0.130432,0.144929,0.002332,0.000594,0.011986,0.080849,0.024144,0.032938,0
0.111111,1,0.166667,0.666667,0.189655,0.1,0.4,0.2,0.1,0.1,0.1,0.147574,0.066881,0.087009,0.161832,0.082229,0.136802,0,0.0007,0.002008,0.002567,0.002942,0.002143,0
0.010101,1,0.333333,0.333333,0.37931,0.6,0.6,0.5,0.4,0.4,0.4,0.171691,0.092528,0.101174,0.185732,0.106721,0.166386,0,0,0.001031,0,0.02262,0.003783,1
0.222222,1,0.166667,0.333333,0.431034,0,0,0,0,0,0,0.146755,0.06622,0.086345,0.160138,0.080648,0.135943,0,0,0,0,0.000703,0,0
0.010101,1,0.333333,0.333333,0.189655,0.2,0.2,0.2,0,0,0,0.161061,0.082535,0.086345,0.160138,0.080648,0.135674,0.001717,0,0,0,0,0.015132,0
0.191919,0,0.5,0.666667,0.103448,0.2,0.2,0.2,0.2,0.2,0.2,0.199811,0.124149,0.104078,0.189383,0.102047,0.150055,0.004715,0.002969,0.003389,0.004871,0.007116,0.005675,0
0.232323,0,0.333333,0.333333,0.172414,0.4,0.2,0.1,0.4,0.4,0.1,0.200064,0.105412,0.087542,0.161245,0.080635,0.137909,0.002633,0.001297,0.000004,0,0.005861,0,1
0.070707,0,0.333333,0.333333,0.12069,0.2,0.2,0.2,0.2,0.2,0.2,0.174936,0.093727,0.095344,0.16365,0.085272,0.140553,0.001516,0.002447,0.000155,0.00161,0.002345,0.001892,1
0.050505,0,0.166667,0.666667,0.103448,0,0,0,0,0.1,0.1,0.157016,0.067982,0.086337,0.164696,0.090134,0.145926,0.00213,0,0.005416,0.015406,0.004689,0,0
0.090909,0,0.333333,0.666667,0.37931,0.2,0.2,0.2,0.2,0.2,0.2,0.238572,0.164541,0.144149,0.238903,0.147901,0.195673,0.006869,0.003021,0.003457,0.008068,0.007123,0.007625,0
0.20202,1,0.333333,0.333333,0.413793,0.2,0.2,0.2,0.2,0.2,0.2,0.326392,0.245544,0.187244,0.303799,0.215874,0.254004,0.007458,0.004223,0.006708,0.0072,0.010581,0.00806,0
0.010101,1,0.333333,0.666667,0,0.2,0.2,0.2,0.2,0.2,0.2,0.164252,0.083161,0.09379,0.171204,0.09119,0.144679,0.001716,0.000653,0.000372,0.003221,0.004689,0.001513,0
